yelp_id,poi_name,poi_category_id,poi_rating,poi_review_count,poi_latitude,poi_longitude,poi_address,postal_code,fsq_id,poi_id,poi_category
5rkMOJ3VUoM_pMiFwyurGQ,JanBingo,restaurants,4.7,3,43.25711,-79.86938,2 King St W,L8P 1A1,,SI5296,restaurants
wPGWi27A9eSm3WJ11y48tg,Jax,restaurants,3.6,13,43.2665500253241,-79.9550201558197,33 King Street W,L9H 1T5,,SZ8842,restaurants
qhfNC-EVS53VOF61JzBYUQ,Jeff's Street Eats,restaurants,0.0,0,43.2697968,-79.8703824,200 Harbour Front Drive,L8L 1C8,,ZG2031,restaurants
P4zqYedJIZsHzj26Z6TqBw,Jet Cafe,restaurants,3.5,24,43.25471,-79.86374,184 King Street E,L8N 1B4,,OL5609,restaurants
dgYyMmaXD26jF4dXTSuDew,Joey Turks Island Grill,restaurants,5.0,3,43.25566318025944,-79.8856915,178 Locke Street S,L8P 4B3,,JA2113,restaurants
zobR2C2urvWgWce65SUwPQ,John Street Diner,restaurants,3.5,33,43.256759067898,-79.866281747818,29 John Street N  L8R,,,XT8429,restaurants
r-bUOVo2243ei_x5yejXAg,Jonny Blonde Foodtruck & Catering,restaurants,5.0,1,43.2619952,-79.8986657,17 Paradise Road S,L8S 1S1,,QE2008,restaurants
dp0smMHNP_Kk6nz4Fj7Ucw,JoyInn Restaurant,restaurants,2.3,4,43.24460874803663,-79.81867474,74 Ottawa Street N,L8H 3Z1,,UI2948,restaurants
TTg2WCLJ6RVbObGieP3eAw,Joya Sushi,restaurants,3.9,45,43.25663137913681,-79.93456139590667,1685 Main Street W Unit 150,L8S 1G5,,YW8168,restaurants
LYzRTsVRvpJ1yZeMLhFLqQ,Junction,restaurants,0.0,0,43.23788759262316,-79.87789813850543,630 Upper James Street,L9C 2Z1,,TY5558,restaurants
P-mrlAfTWFEzRahZ3yr5sw,K.W. BBQ KITCHEN,restaurants,3.0,3,43.26264348047502,-79.87782094627619,103 Queen St N,L8R 2V5,,XP7258,restaurants
XyyH1IBDRSrlBfyAdSVkAA,KFC,restaurants,1.0,2,43.25849,-79.94142,119 Osler Drive,L9H 6X4,,IH6936,restaurants
oLFHbp5niPVX-hkzN5qyxw,KFC,restaurants,2.2,6,43.25761,-79.85359,307 Cannon Street E,L8L 2B7,,YI9287,restaurants
52dcydQ2vTnO3X7J5RxxXg,KFC,restaurants,2.0,4,43.2329411,-79.9088538,580 Mohawk Rd W,L9C 1X6,,AF8451,restaurants
YLPa-fjyQWRAoiBsQ_F0qg,KFC,restaurants,1.1,7,43.2539912,-79.8274841,856 Barton Street East,L8L 3B4,,XI8894,restaurants
Cg0WEknzjnguRylTcf1pEQ,Kenzo,restaurants,4.0,26,43.256548097485,-79.8681968450546,21 King Street E,L8N 1A1,,NW6321,restaurants
uRuvVb60JVuiaRienOXGCQ,Khansama,restaurants,0.0,0,43.2411024,-79.8120445,1357 Main Street E,L8K 1B6,,DF5828,restaurants
lqgwxW7hmRGrH8AmQm0UGQ,Koi,restaurants,3.0,8,43.25821,-79.87743,27 Hess St S,L8P 3M7,,PJ4229,restaurants
C__-O_PQ0LJ3LPtAVa9-ag,Korea House,restaurants,3.8,25,43.2579156,-79.854948,281 Cannon Street E,L8L 2B4,,YC1663,restaurants
THIMIgHHKfGnJFMrKb_tWw,Kustras Best Value Food,restaurants,0.0,0,43.25587,-79.83255,749 Barton Street E,L8L 3A9,,GA1589,restaurants
vqyK2q3zJ74TIT1-7Bf3Tg,La Luna,restaurants,3.8,68,43.25942165323912,-79.87848757635106,306 King Street W,L8P 1B1,,TS3361,restaurants
btpvDmWdgYZ5dNceARFeIw,La Luna Express,restaurants,2.9,10,43.261053,-79.853078,281 Barton St E,L8E 2K6,,HC2623,restaurants
L_N4i-M5jEuUFuCc1C79Rw,La Luna On the Mountain Restaurant,restaurants,2.9,11,43.23973,-79.84792,650 Concession Street,L8V 1B8,,NR8831,restaurants
z3_0XFA_EHiUD18AnYMGpw,La Piazza,restaurants,3.5,4,43.2580348,-79.9194055,1280 Main Street W,L8S 4L8,,HD7895,restaurants
kNn6nu55-0DYEwfG-XGGKw,La Piazza Allegra,restaurants,3.5,14,43.25139,-79.8717,180 James Street S,L8P 4V1,,AL6519,restaurants
5FBwlnRMDi_ZkI6CF6_EtA,Latin Food & Products,restaurants,4.5,4,43.2589679,-79.8693481,35 York Boulevard,L8R 3K7,,VI2937,restaurants
JIvEKK68SLZAsybD4ozqcA,Lava Pizza & Wings,restaurants,2.7,38,43.2630097,-79.9006621,876 King St W,L8S 1S4,,MB9137,restaurants
Jcu-DsKpGY4C2yWRGOAt9w,Lazio Pizza & Wings,restaurants,3.0,7,43.2521509,-79.8190612,1022 Barton Street E,L8L 3E4,,BG6792,restaurants
8XyeIfAdy5j32BAH8n9yjA,Le Bella Pizza,restaurants,4.0,2,43.2252,-79.8292699,1120 Fennell Avenue E,L8T 1S5,,NT5346,restaurants
roIlGvr_OSSYpPbgnGwOwA,Le Tambour,restaurants,0.0,0,43.2650247,-79.8657226,345 James Street N,L8L 1H3,,IH0928,restaurants
hPMH2aK-w4EvA8B2yrGkUw,Lee's Take Out & Delivery Service,restaurants,2.2,10,43.25267,-79.93885,1825 Main St W,L8S 1H6,,IM9368,restaurants
L_LfaIydUDUe_SU2eYLbzw,Lemon and Ice,restaurants,5.0,1,43.23842,-79.842877,780 Concession Street,L8V 3R6,,TF7255,restaurants
FfB3oFRvOzlC5PdLJZkKxQ,Little Asia,restaurants,4.6,11,43.26567,-79.95219,36 King Street E Dundas ON,L9H 1B8,,XL3514,restaurants
0HLXj1vP9gQIGV2dLIKJew,Little Caesars,restaurants,5.0,1,43.25700341890553,-79.93418492883654,1685 Main Street W Unit 180,L8S 1G5,,BC9565,restaurants
wGc2S-AqNhNdrQpsuEiCGg,Little Caesars,restaurants,0.0,0,43.26588,-79.95105,49 King Street E Dundas ON,L9H 1B7,,RX3771,restaurants
rIC85Cm5KTqs-5o9IH2SWQ,Little Caesars Pizza,restaurants,0.0,0,43.24998201318407,-79.84797611481912,557 Main Street E,L8M 1H9,,CM1184,restaurants
vplGQ-jYFg43VyaYrj1NeQ,Little Caesars Pizza,restaurants,0.0,0,43.2631729,-79.9007824,876 King St W,L8S 4S6,,HV5987,restaurants
zXeMrIjynsnFdwfN38FMLg,Loaded Pierogi,restaurants,4.2,5,43.26373,-79.86645,275 James Street N Unit 3,L8R 2L4,,WP1596,restaurants
M55296Gw_K9Pzi0u-FyymA,Lucky’s BBQ,restaurants,5.0,1,43.2585369,-79.87879954135238,116 George Street,L8P 1E2,,PH7327,restaurants
L3zSyRZQEeRzAkkHLgAxtw,Lulu's Shawarma,restaurants,4.3,43,43.25692,-79.86584,32 John Street N,L8R 1H3,,PZ3696,restaurants
pcsS_FI0pmQgDjSaGg2ydQ,MERK,restaurants,4.3,15,43.24788,-79.81788,189 Ottawa St N,L8H 3Z4,,XF2716,restaurants
3xgdFtqUHcRosOnu3-B6fg,Maccheroni Cucina Alfresco,restaurants,3.4,13,43.257795,-79.926349,1560 Main Street W,L8S 1E7,,UI9352,restaurants
PD1Q5P0TbkXC9oXo31Udkw,Made Pho You,restaurants,4.1,28,43.2352219,-79.7975311,130 Queenston Road,L8K 1G6,,NZ5072,restaurants
9vFIZx3oc54SORnCEPtbgQ,Mahal Restaurant,restaurants,3.6,14,43.2318306,-79.8470612,527 Upper Sherman Avenue,L8V 3L9,,KN7003,restaurants
oW4LmHyOPPI7piI-Jz5-Bw,Maipai,restaurants,4.4,17,43.25726,-79.83817,631 Barton Street E,L8L 3A1,,XG5833,restaurants
VD1YD4oALbOUWUspR4_3fQ,Mancala Monk Board Game Cafe,restaurants,4.9,8,43.2475,-79.81656,1229 Cannon Street E,L8H 1T8,,ZR6937,restaurants
5L7DZSrd_ta2dynLocskWg,Mandarin Restaurant,restaurants,4.5,2,43.25134317378551,-79.8099821711638,S01-1223 Barton Street E,L8H 2V4,,RG4131,restaurants
FJKnmkaXYVQBkcYvmYbA-A,Maple Leaf Pancake House,restaurants,3.0,25,43.25788,-79.92354,1520 Main St W,L8S 1E3,,YU0594,restaurants
C6Ul9_QUUW10EAcgqDbZQQ,Mario's 2 For 1 Pizza,restaurants,3.0,2,43.25033802411573,-79.83320961979406,1016 King Street E,L8M 1C8,,ME5625,restaurants
fEXqc6CrLArZeJqKPAyVHg,Martello,restaurants,3.0,7,43.26378,-79.86553,298 James Street  N,L8R 2L3,,OD0296,restaurants
0wxzpKL4YmOaU-rZXgSj8w,Masala Corner,restaurants,4.5,2,43.25925,-79.89987,807 Main Street W,L8S 1A2,,AM4852,restaurants
Y6EkeBfz0jylsDr1kr1NhQ,Master's Pizza 2 For 1,restaurants,0.0,0,43.26572,-79.95234,24 King Street E Dundas ON,L9H 1B8,,PZ4699,restaurants
pBgx2weWGcRrYrqoCpBLhA,Masters 2 For 1 Pizza & Wings,restaurants,0.0,0,43.24772,-79.8179,181 Ottawa Street N,L8H 3Z4,,PT9063,restaurants
la8hiZjPIyLuj9Gq59z1ng,Maya’s Eastern Bakery,restaurants,0.0,0,43.25152024826584,-79.84195072721486,829 1/2 King Street E,L8M 1B1,,BO1853,restaurants
2I5QhP5AYsrX-thT4TznJA,McDonald's,restaurants,1.2,11,43.2651880468441,-79.9497877025959,10 Cootes Drive Dundas ON,L9H 1A9,,KT5097,restaurants
CT9EUVzRCdKt788x8Y7Drw,McDonald's,restaurants,1.1,7,43.2445288,-79.8255335275718,1268 King Street East,L8N 1G8,,PA3532,restaurants
v1hfabplC-E7jw51UVDC5A,McDonald's,restaurants,3.1,17,43.2602624793537,-79.8900094844083,50 Dundurn Street South,L8P 4W3,,WN2089,restaurants
CRFBrkRUUW3AwNldZZnEUg,McDonald's,restaurants,1.9,9,43.2554368371411,-79.8306591,787 Barton Street,L8L 3B2,,CT0180,restaurants
_v-aeGnvJnJoKImcqOwAcQ,McMaster Museum of Art,museums,0.0,0,43.262759789832,-79.91812399365438,1280 Main Street W McMaster University,L8S 4L6,,EV2982,museums
9WQsmsXdmTRsoeRcz-Ujsw,McQueen's Banh Mi Viet,restaurants,4.4,7,43.262805700738,-79.8777566935269,103 Queen Street N,L8R 2V5,,VJ6475,restaurants
1jd1vBl_feakkOue29NVIQ,Meltwich,restaurants,3.1,7,43.25894,-79.87629,236 King St W,L8P 1A9,,AC4937,restaurants
xaGhdAc8lwydRWMXNXeVqQ,Mendonça Café,restaurants,0.0,0,43.2592196028682,-79.8462335765362,457 Barton Street E,L8L 2Y8,,PO6537,restaurants
2dRtRFcwhmxTGBUi87LAAA,Menya Kyu,restaurants,5.0,1,43.25218,-79.8714,154 James Street S,L8P 3A2,,PQ1348,restaurants
YGPmtIFExK1InW_zafl4MA,Mesa,restaurants,4.1,56,43.26306,-79.86645,255 James Street N,L8R 2L2,,WN4481,restaurants
PUrIAfvclMBH20rtvjRehA,Mike's Subs,restaurants,3.8,13,43.24584,-79.81808,122 Ottawa Street N,L8H 3Z1,,XJ3250,restaurants
_jhsZzKT5-H5tXoqNTrtaw,Mikel Coffee,restaurants,5.0,1,43.262429,-79.905462,1008 King Street W,L8S 1L4,,ZJ4675,restaurants
szEDv2mCXuTS030AXlsKCQ,Mimi’s Asian Gourmet,restaurants,4.5,2,43.2514005,-79.8356242,971 King Street E,L8M 1C3,,LA2236,restaurants
omGZDkK0BIAeuUNbzndPKA,Miss Lyn's Wings,restaurants,4.0,5,43.2523,-79.8491,667 King street  E,L8K 1T1,,LS3845,restaurants
bANG607IHmCt6NgFa7NIrA,Montfort Mediterranean Grill Express,restaurants,3.0,2,43.250783,-79.807838,1275 Barton Street E Centre Mall,L8H 2V4,,BN3970,restaurants
ZgoVlQmApvjWt-0evoeoGQ,Moodys,restaurants,3.9,15,43.25821,-79.87853,107 George Street,L8P 1E3,,GW1075,restaurants
R3vynTtGXFYmsYEHEVQHOQ,Motel Restaurant,restaurants,4.4,65,43.26045,-79.85008,359 Barton Street E,L8L 2X8,,JB4976,restaurants
PJyo51aH7nYl4s_E5PNb2A,Mother's Vietnamese Kitchen,restaurants,2.5,4,43.2641254814542,-79.8595403507352,145 Barton Street E,L8L 8A8,,KJ5483,restaurants
KrvHV0kJlf8XzVChZHSzJA,Mr  Gao,restaurants,3.4,36,43.2574011222949,-79.9281700470045,1561 Main Street W,L8S 1E6,,UC6138,restaurants
QcTFzyThioEhxMEKh-I9Hw,Mr Beast Burger,restaurants,4.0,1,43.248686,-79.817039,224 Ottawa Street N,L8H 3Z6,,CT2495,restaurants
8By5FIyw81Ld_LQBuCI-HA,Mr Sub,restaurants,5.0,1,43.2581599,-79.91173,1144 Main Street W,L8S 1C1,,SQ8301,restaurants
ck9wVogpnUx1JD1PZiZ5wQ,Mr. Dumpling Express,restaurants,2.7,13,43.2607174625623,-79.8896683369355,50 Dundurn Street,L8P 4W3,,AX6510,restaurants
sGNgnHk9-26MWapxclnL1A,MrBeast Burger,restaurants,0.0,0,43.240835,-79.850439,581 Concession Street,L8V 1B2,,AH0752,restaurants
RRnbO5NZq716CC8emwWedg,Mulberry Coffeehouse,restaurants,4.2,78,43.26202675801636,-79.8669883,193 James Street N,L8R 2L2,,WY4403,restaurants
QigQZiI8BB9ZTIi2r9tjKw,My Buddys,restaurants,3.8,12,43.23306,-79.85883,441 Av Fennell E,L9A 1V2,,QQ5259,restaurants
E3VovXYlH2RvnsksrMZE_w,My-Thai Restaurant,restaurants,3.6,20,43.2566,-79.8665,21 John St N,L8R 1H1,,LA0385,restaurants
pxIcps8mba2WypTvDraVQw,Mystic Ramen,restaurants,5.0,6,43.2571528984286,-79.8669049,51 King William Street,L8R 1A2,,ZA8102,restaurants
uKVClBhMS6aepljE3Uk-sA,NOODLE ME,restaurants,4.0,24,43.25943,-79.86708,1 Wilson Street Unit 7,L8R 1C4,,AN6729,restaurants
fVwQoTb89QQ1pzrqxnL1Pg,Nabil’s Grill,restaurants,4.3,4,43.25943,-79.86708,1 Wilson Street,L8R 1C4,,XS2196,restaurants
669ZhZYfo9awfyZcxv-CxQ,Namu,restaurants,4.3,34,43.26714,-79.96198,186 King Street W Dundas ON,L9H 1V4,,EZ1654,restaurants
BWsS_MUT4TnIq-C6P8oXZQ,Nannaa,restaurants,3.4,15,43.2623614811455,-79.9054765328765,1010 King St W,L8S 1L4,,PM1889,restaurants
8QUSXGBciuLK6ry2GgtDQA,National Pizza,restaurants,0.0,0,43.24798,-79.94323,1960 Main St W,L8S 4N5,,VZ1673,restaurants
tAYYWjlMgdKDxnYLJ-ci7w,Nellie's West City Fish & Chips,restaurants,0.0,0,43.2335982,-79.9214236,801 Mohawk Rd W,L9C 6C2,,FC2749,restaurants
jBIkTQngRFErfB8TYcgEeA,New Crowbar Restaurant,restaurants,0.0,0,43.26243,-79.85976,144 Barton Street E,L8L 2W4,,WJ3485,restaurants
4tc71SinGhyxuTgsW8QirQ,Niva Pizza & Wings,restaurants,5.0,1,43.2534838,-79.82359,927 Barton Street E,L8L 3C4,,TU1869,restaurants
jUrejcE0QkbjF_Kk3Y-0Xg,Noodle Bar,restaurants,2.7,3,43.2554417330599,-79.9287002943386,1579 Main Street W,L8S 1E6,,YN6253,restaurants
efwn51Hg9Dcvg1Ocd3bVvQ,Noodle and Dumpling,restaurants,4.4,8,43.2546275982512,-79.8626315966249,220 King Street E,L8N 1B5,,VM0123,restaurants
4gHMBulwk_lET-O-ONFxag,NoodleBox,restaurants,3.0,1,43.25025,-79.81007,1241 Barton Street E Unit Q8,L8H 2V4,,WB2614,restaurants
RapNElCnEl791iACjfIxnw,North End Pita,restaurants,5.0,2,43.2724743719229,-79.8618086320037,574 James St N,L8L 1J7,,FZ1872,restaurants
G-0Glp0AHGFWzfuMuu4yVQ,OKO Bagels ,restaurants,5.0,1,43.259918,-79.867288,118 James St N,L8R 2K7,,CR7665,restaurants
imYB5BSvItAiGjMuSOuifQ,Old Bagel House,restaurants,0.0,0,43.25806021109915,-79.942945,120-101 Osler Drive,L9H 4H6,,PM3841,restaurants
71IHvl03cYIvtEk_vjfjCg,One Duke Tavern,restaurants,3.6,27,43.25152,-79.87206,1 Duke Street,L8P 1W9,,UG5838,restaurants
4OFO3wGF_7JzRuXKMUF75Q,Original Pizza,restaurants,3.7,7,43.2403199,-79.8105,1388 Main Street E,L8K 1C1,,KX8432,restaurants
ft63hoz4hQCPFfcJyLJL9w,Osmow's,restaurants,4.0,2,43.25849,-79.94142,119 Osler Drive Dundas ON,L9H 6X4,,UQ4586,restaurants
cfXp2fVtCUu7wwhDUo7ObQ,Osmow's,restaurants,2.4,9,43.2494091,-79.8063419,1317 Barton Street E,L8H 2V4,,KQ7995,restaurants
3YjGdXZK0RwaqJyJ5i5gow,Ottawa Market,restaurants,5.0,1,43.24803,-79.81718,204 Ottawa St N,L8H 3Z5,,TX5709,restaurants
9SUtOGpzd2BqhEbPAE6Sjw,Pagoda Caribbean Cuisine,restaurants,0.0,0,43.242007,-79.816356,1247 Main Street E,L8K 1A8,,NJ0264,restaurants
NJR1JES4tu0ZszK_OQFaUQ,Pane Fresco,restaurants,2.0,1,43.2554931991913,-79.9288488661469,1579 Main St W,L8S 1E6,,KH6270,restaurants
LGACVGFFxRxxijtFpWK-Sg,Panini and Ice cream,restaurants,4.2,26,43.2394087,-79.8051756,1505 Main Street E,L8K 1E1,,OF9796,restaurants
Wetozj0m3UELjwT_3pvj5w,Papa Johns Pizza,restaurants,2.0,6,43.25104,-79.81561,1096 Barton St East,L8H 2V1,,TO7964,restaurants
a9yKkbiXq0E0s4P2EUMd9Q,Papa Johns Pizza,restaurants,2.5,6,43.25893902087081,-79.90186359210183,875 Main Street W,L8S 4P9,,OM9405,restaurants
1E7ww2xRfk6GKEw5HRg4qg,Papagayo Restaurant,restaurants,3.8,12,43.25902,-79.87646,246 King Street W,L8P 1A9,,NK6657,restaurants
RAs4K_oXm0vkyXY_4vthdw,Parkdale Fish & Chips,restaurants,4.6,14,43.23777,-79.7918,55 Parkdale Avenue N,L8H 5W7,,GM5624,restaurants
zkPYaZka8B3tD85OaE_-3A,People Under The Staircase,restaurants,5.0,1,43.26329,-79.88786,27 Dundurn Street N,L8R 3C9,,BI8340,restaurants
4s7UTGxLY3sV7iRZAQKegw,Perogie Bar,restaurants,0.0,0,43.26568,-79.94908,72 King Street E Dundas ON,L9H 1C2,,MM7364,restaurants
GIjr9JsXwtUAWhTFo9VBHg,Peruviano,restaurants,3.8,5,43.25299,-79.88692,254 Locke Street S,L8P 4B9,,TZ7431,restaurants
NsqaVM2s7D5scME-quzOxg,Peter Pan Fast Food Restaurant,restaurants,0.0,0,43.25764,-79.93134,1630 Main Street W,L8S 1G3,,OT1092,restaurants
R-mRpsG8AMytjd5spNDtMQ,Pho Asparagus,restaurants,4.5,2,43.2597392638895,-79.8488875923641,387 Barton Street E,L8L 2Y2,,HW1086,restaurants
_p2LqQ5hrPiGxn7owsp9eQ,Pho B&T Viet Thai Restaurant,restaurants,3.0,1,43.25972,-79.86811,113 James Street N,L8R 2K6,,JL8096,restaurants
AQ1M0uYOsgNlynTg8lBSmA,Pho Dui Bo,restaurants,3.5,33,43.2607973988137,-79.8665680736303,15 Cannon Street E Unit 2  L8L,,,LP4242,restaurants
PlMY_fB4_n7Ytu84O4bXVQ,Pho Excellent,restaurants,5.0,1,43.2582044,-79.9108457,1120 Main Street W,L8S 1C1,,OO1736,restaurants
KlShqEAvqRFUYJafx56tkQ,Pho Hamilton,restaurants,4.8,8,43.261299,-79.8707656,115 Park Street N,L8R 2N2,,MJ6897,restaurants
hokatJ4ORfrw_4dClPC16Q,Pho Lac Vien,restaurants,4.2,21,43.2653164,-79.8808978,430 York Boulevard,L8R 3K8,,CT9624,restaurants
8lu0CwWE23_rbEinKQ7dig,Pho My-Tam,restaurants,2.8,5,43.26289,-79.85973,145 Barton Street E,L8L 8A8,,AR4176,restaurants
ouKTL8ajZ2BGPRf33xwGWA,Pho Nhung,restaurants,4.4,22,43.26239,-79.87797,85 Queen St N,L8R 2V5,,TZ8415,restaurants
PF7-hE3bYP6dL9nXDxiIRw,PinToh,restaurants,4.6,5,43.256598,-79.86653,21 John St N,L8R 1H1,,MT7542,restaurants
VUHvOv0gV4S4TbfHK3AmtQ,Pinks,restaurants,3.8,24,43.25750562,-79.91884597,1335 Main Street W,L8S 1C6,,DF1872,restaurants
fNfZ0bOEvXOxMP1vDEDi8w,Pirate Life Theatre,amusementparks,0.0,0,43.268525,-79.870901,200 Harbour Front Drive,L8L 1C8,,DR9371,amusementparks
AhbQMW5iC9jhXNc7gYyH5w,Pita Pit,restaurants,4.8,6,43.2614265,-79.9075946,1056 King Street West,L8S 1L7,,FH8121,restaurants
b9VBRiK8JbLUnMEoDGw8_w,Pita Pit,restaurants,5.0,1,43.2494091,-79.8063419,1317 Barton Street  E,L8H 2V4,,YU0112,restaurants
yQzQgB_PKZZRxvv2DNtOUA,Pita Pit,restaurants,5.0,1,43.26588,-79.95105,49 King Street E Dundas ON,L9H 1B7,,PG1612,restaurants
abXIK6WTZMlvYkAoWJughA,Pita Pit,restaurants,2.0,5,43.23775,-79.87723,649 Upper James Street,L9C 2Y9,,CW9722,restaurants
DVJ6ZbgTx47SVoIojBSoSA,Pita Pit,restaurants,0.0,0,43.23816,-79.84224,798 Concession Street,L8V 3T1,,UD3686,restaurants
TdRUcHc224bG2CmuwfeAdw,Pizza Fiamma,restaurants,0.0,0,43.25816524479368,-79.87952203273451,54 Queen Street S Unit 7,L8P 3R5,,XS5544,restaurants
MPC2EumgRMBr9qT1AJKU6Q,Pizza Hut,restaurants,2.5,2,43.26007,-79.96771,238 Governors Road Dundas ON,L9H 3K2,,ZQ2140,restaurants
BoIS3nw0UHM4PtHWkfMZpg,Pizza Hut,restaurants,2.5,2,43.262115,-79.886346,610 King Street W,L8P 1C2,,QM3798,restaurants
BuL3MkzocHnCGlzC76SbHQ,Pizza Nova,restaurants,2.0,4,43.2622078,-79.9058477,1016 King St W,L8S 1L4,,RF8726,restaurants
heSdGLIQOfBicfxfiOqGzA,Pizza Pizza,restaurants,5.0,1,43.2416399,-79.81497,1281 Main Street E,L8K 1B1,,GA7223,restaurants
GIb4YgY__nLItVddSe2Uuw,Pizza Pizza,restaurants,4.0,1,43.2438922,-79.8247115,1294 King Street E,L8M 1N5,,CB8754,restaurants
O3Jl_OM_Wq6L6fPlENpzzg,Pizza Pizza,restaurants,1.0,3,43.265991,-79.950991,49 King Street E Dundas ON,L9H 1A9,,ZO2602,restaurants
vobj9hR1mUYtSWUvlrvZHA,Pizza Pizza,restaurants,2.5,6,43.2606780417789,-79.8896347910949,50 Dundurn Street S Unit 4,L8P 4Y8,,PP1142,restaurants
TFDPDevf_zHRcjL38JCuhQ,Pizza Pizza,restaurants,5.0,1,43.25925,-79.89987,815 Main Street W,L8S 1A2,,HW5871,restaurants
Vi04c9JvC7b6wYg8Yw6JuQ,Pizza Studio Canada,restaurants,0.0,0,43.2498173,-79.8081514,1275 Barton Street E,L8H 2V4,,NP6073,restaurants
Tkv0leLL5RX1gQVqi3ej_Q,Pizza World,restaurants,4.0,1,43.2512742,-79.8519943,447 Main Street E,L8N 1K1,,LJ0942,restaurants
FfYqWKGttQy8D3RolU2b3w,Pizzaiolo,restaurants,4.0,1,43.26181384820656,-79.90512133202215,1009 King Street W,L8S 1L3,,WP6900,restaurants
SApmhNtwndPzwsM5haVKIg,Pizzaiolo,restaurants,0.0,0,43.247981,-79.817793,191 Ottawa Street N,L8H 3Z4,,OZ3850,restaurants
gyABOVs3wlx9ITJXaclqzw,Pizzaiolo,restaurants,3.0,2,43.25481220930722,-79.88579884110374,205 Locke Street S,L8P 4B5,,EH3858,restaurants
yVwH86VDA0QzPMUPo07mog,Plank Restobar,restaurants,4.7,3,43.25199251679616,-79.87041808059394,18 Augusta Street,L8N 1P7,,XH3930,restaurants
o_CBe1ZQs6kj-Aet2qmL5A,Planted in Hamilton,restaurants,4.3,41,43.2544526,-79.88574799999999,211 Locke Street S,L8P 4B6,,KH6988,restaurants
bXaSThGisMjuy6_6WiQihQ,Plaza Pizza & Wings,restaurants,3.9,14,43.25597,-79.8578262,90 Wellington Street N,L8R 1N1,,FD6735,restaurants
4aIYbBVgFMc527DeDCGY2w,Popeyes Louisiana Chicken,restaurants,2.1,7,43.2564189,-79.9358334,1711 Main Street W  L8S,,,RP1742,restaurants
vzj0V0ISqSiWH8Zca-j5yw,Popeyes Louisiana Kitchen,restaurants,5.0,1,43.2498173,-79.8081514,1275 Barton St E,L8H 2V4,,AN9771,restaurants
VuzHMIIxvFxJHcu2mmggxA,Porcelain Hotpot & Lounge,restaurants,4.0,2,43.2582568257074,-79.91105624378994,1122 Main Street West,L8S 1C1,,PU3535,restaurants
vOY1gkxqVlXaYnfgV3H1Ww,Power Pizza,restaurants,3.5,4,43.24632,-79.81782,134 Ottawa Street N Unit 4 & 5,L8H 3Z3,,JP0733,restaurants
ahHeOEsxRfbVIi-kArtslg,Prime Pita,restaurants,4.8,4,43.2572554803498,-79.9179146066308,1309 Main St W,L8S 1C5,,ZT8354,restaurants
1ZK0kM9oCX5wIM8TIcSSYg,Punjabi Shaan,restaurants,5.0,2,43.250192,-79.848761,537 Main Street E,L8M 1H9,,ID8424,restaurants
6Dllc3lnPfr8rXZ-GH1aIw,Purple Pear,restaurants,4.2,24,43.2530719,-79.8232905,946 Barton Street E,L8E 5H3,,WI6968,restaurants
oH0timJDs4E4oJ8DY-Y6XQ,Quatrefoil Restaurant,restaurants,4.6,66,43.26724881185133,-79.95686937625564,16 Sydenham Street Dundas ON,L9H 2T4,,PG1165,restaurants
wslGqPdRyWNpdaMWRXOdiQ,Queen S Subs II,restaurants,0.0,0,43.24595,-79.82688,1218 King Street E,L8M 1G5,,BB3109,restaurants
edfrEb-q4HkKIh0pv-bxcA,Queen's Pizza & Wings,restaurants,2.6,60,43.25379,-79.88139,178 Queen Street S,L8P 3S7,,ZV3575,restaurants
GOKjRtddiIJ5oVUriEzIeg,Queen's Pizza & Wings,restaurants,1.4,7,43.25113,-79.84123,838 King Street E,L8M 1B4,,SK9878,restaurants
aA4JfX5SJRcGS9TOZKWnOA,Queens Pizza And Wings,restaurants,0.0,0,43.247761,-79.841008,716 Main St E,L8M 1K9,,CG2044,restaurants
LeU3sTQrSkF6q1a-bJMNPQ,Quik Chik,restaurants,2.5,4,43.25743,-79.91877,1331 Main Street W Unit 2,L8S 1C6,,FW8522,restaurants
zldX2jhIDUBJzaEPYiSWUQ,Radius,restaurants,3.2,100,43.2523512,-79.8708333,151 James Street S,L8P 2Z5,,KE3001,restaurants
ldheH4krrd_Q-Cs0h_QZrA,Rankin's Bar & Grill,restaurants,4.0,7,43.24067,-79.81236,1342 Main Street E,L8K 1B5,,ER5697,restaurants
h85ZFslnsolmQUv9fzaiDw,Rawlicious,restaurants,3.7,6,43.2617583850366,-79.9066768173607,1044 King Street W,L8S 1L5,,FW7794,restaurants
uZCd2hmCCHZZCLz7Hz72aQ,Ray's Galley Fish and Chips,restaurants,0.0,0,43.252488786424486,-79.93904552990462,1831 Main Street W,L8S 1H6,,AR7327,restaurants
CWpmlU2D7FcZMLyJwHgi_g,Real At O’Neill’s,restaurants,2.3,34,43.249063,-79.804004,1374 Barton Street E,L8H 2W3,,JS8412,restaurants
F2ddLTZFBCy01BhsnOYLqg,Red Door Park Royal,restaurants,0.0,0,43.2592183,-79.902675,Unit 3C - 900 Main St  L8S,,,MG4836,restaurants
wSFk6HXQdBTwvwjiogO_rA,Red Rockets,restaurants,2.9,14,43.25407,-79.85929,15 Wellington Street N,L8R 1M7,,UV9631,restaurants
